5.000000000000000278e-02 3.540229885057471493e-01 1.026666666666666750e+01 1.232888888888888879e+01 2.316818443378595660e+00 1.034529120256117540e+00 -3.671028614739828555e-01
5.000000000000000278e-02 2.114942528735632155e-01 6.133333333333333748e+00 1.571555555555555728e+01 6.594375115169629709e+00 2.373073954023642518e+00 -6.003484356450233816e-01
5.000000000000000278e-02 5.655172413793103647e-01 1.639999999999999858e+01 1.250666666666666593e+01 -2.768263464886953074e-01 -1.825024885515654227e-01 -2.331734370311619453e-01
5.000000000000000278e-02 1.747126436781609171e-01 5.066666666666666430e+00 7.795555555555555571e+00 -6.463954681204318042e-01 3.724804257303515054e-01 -6.752347048114553107e-01
5.000000000000000278e-02 1.793103448275862044e-01 5.200000000000000178e+00 6.026666666666667282e+00 -7.644196883076204152e-01 3.228111752817743318e-01 -5.576457566230541563e-01
5.000000000000000278e-02 2.367816091954023094e-01 6.866666666666666252e+00 1.404888888888888765e+01 2.307388138877408679e-01 1.049959550402072672e+00 -5.866626061991242480e-01
5.000000000000000278e-02 3.816091954022988730e-01 1.106666666666666643e+01 1.379555555555555557e+01 2.927445630513370034e-02 7.397987511201480348e-01 -3.682404272832209835e-01
5.000000000000000278e-02 2.275862068965517349e-01 6.599999999999999645e+00 1.490666666666666629e+01 7.306092210406402998e-01 1.132027407680635589e+00 -6.479914837793896432e-01
5.000000000000000278e-02 2.045977011494252984e-01 5.933333333333333570e+00 8.728888888888889142e+00 7.093502806110802972e-01 8.328827117794335155e-01 -5.629540337679277417e-01
5.000000000000000278e-02 3.011494252873563315e-01 8.733333333333332504e+00 2.119555555555555060e+01 3.751348976081416708e+00 1.771942975871233505e+00 -5.326474291357877755e-01
5.000000000000000278e-02 1.724137931034482873e-01 5.000000000000000000e+00 1.059999999999999964e+01 2.548237807048771231e+00 1.506761607328559460e+00 -7.007117779426788040e-01
5.000000000000000278e-02 3.034482758620689613e-01 8.800000000000000711e+00 9.426666666666667638e+00 -5.290477724272739657e-01 2.578899423796763291e-01 -3.931487191098403389e-01
5.000000000000000278e-02 4.528735632183907844e-01 1.313333333333333286e+01 1.324888888888889049e+01 -9.000552644665242852e-01 7.944913032743472492e-02 -3.055225125437013300e-01
5.000000000000000278e-02 3.632183908045977239e-01 1.053333333333333321e+01 2.324888888888888872e+01 -5.898639425178808793e-02 4.655101243235090780e-01 -5.391694669330259204e-01
5.000000000000000278e-02 4.712643678160919336e-01 1.366666666666666607e+01 2.195555555555555571e+01 -6.950429444836005999e-01 -5.256206820013087193e-03 -3.907031859130870033e-01
5.000000000000000278e-02 2.528735632183908288e-01 7.333333333333333037e+00 1.855555555555555713e+01 2.518584388110008732e+00 1.540603283550598279e+00 -6.139721740861592281e-01
5.000000000000000278e-02 2.252873563218390773e-01 6.533333333333333215e+00 1.831555555555555515e+01 1.650347198648314695e+00 1.406869379458592029e+00 -7.113397605916446098e-01
5.000000000000000278e-02 4.505747126436781547e-01 1.306666666666666643e+01 1.566222222222222271e+01 -4.754173103260792566e-01 -3.172762751197868991e-01 -3.411168733818376597e-01
5.000000000000000278e-02 6.827586206896552046e-01 1.980000000000000071e+01 1.456000000000000050e+01 -5.836100712474343588e-01 3.949787509791508056e-01 -2.126683884005512448e-01
5.000000000000000278e-02 2.206896551724137900e-01 6.400000000000000355e+00 1.130666666666666664e+01 -7.262370950516228163e-02 6.830250302231677395e-01 -6.178684271793902782e-01
5.000000000000000278e-02 2.114942528735632155e-01 6.133333333333333748e+00 1.118222222222222406e+01 5.094011995723324304e-02 8.680216733109563654e-01 -6.162299794969655631e-01
5.000000000000000278e-02 3.563218390804597790e-01 1.033333333333333393e+01 1.935555555555555429e+01 -7.888948791325538501e-01 1.496188170017795638e-01 -5.024949290177308514e-01
5.000000000000000278e-02 1.655172413793103425e-01 4.799999999999999822e+00 9.226666666666666572e+00 -2.300945571185133431e-01 8.186568260891815552e-01 -7.440035365658711486e-01
5.000000000000000278e-02 2.873563218390804419e-01 8.333333333333333925e+00 9.088888888888890349e+00 -1.211004238377341835e+00 8.055941507449829175e-02 -4.054757385860996433e-01
5.000000000000000278e-02 2.965517241379310165e-01 8.599999999999999645e+00 1.297333333333333272e+01 -9.614409192070803023e-01 -1.277178059249448328e-01 -5.092472165590702371e-01
5.000000000000000278e-02 5.724137931034483096e-01 1.660000000000000142e+01 1.243999999999999950e+01 -3.766090094188441206e-01 4.009448558505165905e-01 -2.347326623242110555e-01
5.000000000000000278e-02 3.264367816091954255e-01 9.466666666666666785e+00 2.011555555555555586e+01 -2.852061707004787117e-01 8.069614254938596298e-01 -5.231662366097062922e-01
5.000000000000000278e-02 1.931034482758620663e-01 5.599999999999999645e+00 1.077333333333333343e+01 7.201499852955617342e-02 7.633257606679055840e-01 -6.911060198495542206e-01
5.000000000000000278e-02 3.195402298850574807e-01 9.266666666666667496e+00 1.192888888888888843e+01 -1.358985521087595405e+00 1.044797353689742858e-01 -4.139660970186124778e-01
5.000000000000000278e-02 1.862068965517241492e-01 5.400000000000000355e+00 1.324000000000000021e+01 8.313542227617487512e-01 1.321151991600486797e+00 -7.134900646062826146e-01
5.000000000000000278e-02 4.896551724137930828e-01 1.419999999999999929e+01 1.816000000000000014e+01 2.416309262745262032e-01 7.429573193463177017e-01 -3.270318220332118497e-01
5.000000000000000278e-02 3.609195402298850386e-01 1.046666666666666679e+01 2.344888888888889156e+01 5.756695890987240105e-02 5.877337437545325782e-01 -5.355484618068063751e-01
5.000000000000000278e-02 1.770114942528735746e-01 5.133333333333333748e+00 1.031555555555555692e+01 8.284703977563925292e-01 1.032398510913687062e+00 -7.265062800925835562e-01
5.000000000000000278e-02 3.862068965517241326e-01 1.119999999999999929e+01 2.282666666666666444e+01 -5.579820017032051105e-01 3.731538950261283349e-01 -4.924299023039925838e-01
5.000000000000000278e-02 2.827586206896551824e-01 8.199999999999999289e+00 1.362666666666666693e+01 1.586999896599661675e+00 9.505802662081367371e-01 -5.002207159240728007e-01
5.000000000000000278e-02 2.344827586206896519e-01 6.799999999999999822e+00 1.482666666666666622e+01 2.826091105532838377e+00 1.459152117106035984e+00 -6.230753239447280878e-01
5.000000000000000278e-02 3.034482758620689613e-01 8.800000000000000711e+00 1.562666666666666693e+01 -4.895980151195709063e-01 3.623582676346135401e-01 -5.375838709683308236e-01
5.000000000000000278e-02 6.137931034482758674e-01 1.780000000000000071e+01 1.735999999999999943e+01 -4.111151224277431737e-01 4.457285492560768281e-02 -2.570939765182568282e-01
6.785714285714286587e-02 1.609195402298850552e-01 4.666666666666666963e+00 1.748888888888888715e+01 7.802453787645166727e+00 2.646947990912932092e+00 -8.167523942277499227e-01
6.785714285714286587e-02 2.712643678160919780e-01 7.866666666666666252e+00 1.578222222222222193e+01 -1.896416865212469105e-01 5.228561652211898281e-01 -6.035434869947960967e-01
6.785714285714286587e-02 3.770114942528735580e-01 1.093333333333333357e+01 1.652888888888888985e+01 3.199404148417452021e+00 1.429170296269452356e+00 -3.848068186061004980e-01
6.785714285714286587e-02 4.091954022988505968e-01 1.186666666666666714e+01 2.504888888888888943e+01 9.149441565199056825e-02 2.176699302256064339e-01 -5.099732739899957012e-01
6.785714285714286587e-02 2.206896551724137900e-01 6.400000000000000355e+00 1.410666666666666558e+01 3.882710181853266107e+00 1.913972136487192444e+00 -5.713951550548459490e-01
6.785714285714286587e-02 2.528735632183908288e-01 7.333333333333333037e+00 1.855555555555555713e+01 3.653225285955038260e+00 1.905921988059528394e+00 -5.700855859226422462e-01
6.785714285714286587e-02 5.954022988505747183e-01 1.726666666666666572e+01 2.332888888888889056e+01 -6.778420921224568296e-01 6.963107845173594802e-03 -3.119326497736682469e-01
6.785714285714286587e-02 2.758620689655172376e-01 8.000000000000000000e+00 2.253333333333333499e+01 -1.999404782745703990e-01 7.965287078875765703e-01 -7.024038847719612511e-01
6.785714285714286587e-02 6.413793103448275357e-01 1.860000000000000142e+01 1.290666666666666629e+01 -8.224912062017621928e-01 1.844363637562359548e-01 -2.131328311103528050e-01
6.785714285714286587e-02 7.356321839080459668e-01 2.133333333333333215e+01 9.622222222222223564e+00 -3.861666551104332434e-01 5.251324078247369131e-01 -1.625878683160512095e-01
6.785714285714286587e-02 2.850574712643678121e-01 8.266666666666667496e+00 1.019555555555555593e+01 2.457024465475682540e+00 1.550957363446750836e+00 -3.961243411644118639e-01
6.785714285714286587e-02 2.689655172413792927e-01 7.799999999999999822e+00 1.089333333333333265e+01 5.389625896456719190e+00 2.295854286824424939e+00 -3.876220481695613618e-01
6.785714285714286587e-02 2.896551724137931272e-01 8.400000000000000355e+00 1.957333333333333414e+01 -6.146075403336577203e-01 6.310693446608451884e-01 -6.012980009634412149e-01
6.785714285714286587e-02 2.735632183908046078e-01 7.933333333333333570e+00 1.146222222222222165e+01 2.253495249984176496e-01 6.758184555009546512e-01 -4.839386914968379916e-01
6.785714285714286587e-02 2.620689655172414034e-01 7.599999999999999645e+00 1.190666666666666629e+01 -8.268867350763819957e-03 8.507201870435401325e-01 -4.973362780213719248e-01
6.785714285714286587e-02 5.057471264367816577e-01 1.466666666666666607e+01 1.602222222222222214e+01 1.137694025673243736e-01 6.911521923421359848e-01 -2.973200694567256774e-01
6.785714285714286587e-02 1.747126436781609171e-01 5.066666666666666430e+00 8.595555555555556282e+00 -4.610753628798978099e-01 4.740862511779256883e-01 -7.166492240077642073e-01
6.785714285714286587e-02 6.390804597701149614e-01 1.853333333333333499e+01 1.478222222222222193e+01 9.226757676268424468e-01 6.251532924117918499e-01 -2.245422583033943320e-01
6.785714285714286587e-02 2.712643678160919780e-01 7.866666666666666252e+00 1.384888888888888836e+01 3.284056284924741220e-02 6.870467168124827495e-01 -5.400452958972377093e-01
6.785714285714286587e-02 5.149425287356321768e-01 1.493333333333333357e+01 2.519555555555555415e+01 8.294992890095178595e-01 9.280712890477885724e-01 -3.628695270534377237e-01
6.785714285714286587e-02 4.620689655172413590e-01 1.340000000000000036e+01 2.744000000000000128e+01 1.938818009502796258e-02 4.703508445235105029e-01 -4.394190285249948147e-01
6.785714285714286587e-02 2.735632183908046078e-01 7.933333333333333570e+00 1.439555555555555522e+01 2.776421509198111259e+00 1.472252226429549893e+00 -5.036726360957911597e-01
6.785714285714286587e-02 2.252873563218390773e-01 6.533333333333333215e+00 1.624888888888888872e+01 1.951966043648760696e+00 1.248618305113397664e+00 -6.819387967659259475e-01
6.785714285714286587e-02 4.505747126436781547e-01 1.306666666666666643e+01 1.246222222222222165e+01 -5.081956996424508155e-01 -5.506679546011099546e-01 -2.950470036448512023e-01
6.785714285714286587e-02 2.712643678160919780e-01 7.866666666666666252e+00 1.144888888888888800e+01 -5.718782550827512523e-01 3.110221424622168773e-01 -5.098078758339862349e-01
6.785714285714286587e-02 2.022988505747126409e-01 5.866666666666666252e+00 1.398222222222222122e+01 2.874318653663276990e-01 8.963050285303142406e-01 -7.619828764301861401e-01
6.785714285714286587e-02 4.505747126436781547e-01 1.306666666666666643e+01 2.392888888888888843e+01 -4.072153141000018906e-01 6.499651737321410216e-01 -4.127629645706777928e-01
6.785714285714286587e-02 4.206896551724138011e-01 1.219999999999999929e+01 1.735999999999999943e+01 -2.890059249506249373e-01 6.190428511628522923e-01 -3.749993249370053294e-01
6.785714285714286587e-02 5.333333333333333259e-01 1.546666666666666679e+01 2.398222222222222300e+01 1.825046392435218934e-01 4.069136166836280211e-01 -3.503629776227911719e-01
6.785714285714286587e-02 2.160919540229885027e-01 6.266666666666666607e+00 1.279555555555555557e+01 -1.401870342797950642e-02 8.217300216767811083e-01 -6.466462378001877065e-01
6.785714285714286587e-02 5.356321839080460112e-01 1.553333333333333321e+01 1.278222222222222193e+01 -5.523695211050734244e-01 2.960674266137535704e-01 -2.536619685115034106e-01
6.785714285714286587e-02 4.183908045977011714e-01 1.213333333333333286e+01 1.671555555555555372e+01 1.510338723861042176e+00 1.007371235434336931e+00 -3.646641635943820847e-01
6.785714285714286587e-02 2.643678160919540332e-01 7.666666666666666963e+00 1.042222222222222072e+01 9.354021849327831539e-01 5.506040858519629655e-01 -4.927052159135256737e-01
6.785714285714286587e-02 2.505747126436781436e-01 7.266666666666666607e+00 1.912888888888888772e+01 -3.683487781747065704e-01 5.969718574646069031e-01 -7.424792286630341742e-01
6.785714285714286587e-02 4.298850574712643757e-01 1.246666666666666679e+01 1.791555555555555657e+01 2.820951690388080024e+00 1.446421694519656631e+00 -3.537470975331499234e-01
6.785714285714286587e-02 2.367816091954023094e-01 6.866666666666666252e+00 1.391555555555555479e+01 1.229581356462471575e+00 1.191201856931793257e+00 -5.974641496069431623e-01
6.785714285714286587e-02 2.965517241379310165e-01 8.599999999999999645e+00 1.503999999999999915e+01 3.946497283838845682e-01 7.322816534276196387e-01 -5.209724672285724889e-01
6.785714285714286587e-02 2.183908045977011603e-01 6.333333333333333037e+00 1.015555555555555678e+01 2.101029930715493599e+00 1.394803896521566111e+00 -5.271383139122370887e-01
6.785714285714286587e-02 2.712643678160919780e-01 7.866666666666666252e+00 1.571555555555555550e+01 1.296428077844433702e+00 9.591389497766708017e-01 -5.722819121688457189e-01
6.785714285714286587e-02 2.367816091954023094e-01 6.866666666666666252e+00 2.111555555555555230e+01 3.151395128858979433e+00 1.967600268349212866e+00 -6.153194688561480774e-01
6.785714285714286587e-02 4.482758620689655249e-01 1.300000000000000000e+01 2.146666666666666501e+01 -2.538675205431881743e-01 -5.630424095239769389e-02 -4.105834610845311428e-01
6.785714285714286587e-02 4.505747126436781547e-01 1.306666666666666643e+01 1.886222222222222200e+01 -3.224386859621519719e-01 3.356197214254549865e-01 -3.719686075012041404e-01
6.785714285714286587e-02 4.344827586206896353e-01 1.259999999999999964e+01 2.157333333333333414e+01 2.252244908561134906e+00 1.049401441898773601e+00 -3.963429631769451178e-01
6.785714285714286587e-02 1.655172413793103425e-01 4.799999999999999822e+00 9.560000000000000497e+00 1.753715796292080853e+00 1.080693299506749527e+00 -7.508756628303439040e-01
6.785714285714286587e-02 4.827586206896551935e-01 1.400000000000000000e+01 2.666666666666666785e+01 7.814999999999994174e-01 1.109609728688425001e+00 -3.906513278878787632e-01
6.785714285714286587e-02 2.459770114942528840e-01 7.133333333333333748e+00 2.004888888888888943e+01 1.023435724815828785e+01 2.846261711865903710e+00 -5.713671890201819092e-01
6.785714285714286587e-02 4.206896551724138011e-01 1.219999999999999929e+01 2.476000000000000156e+01 -3.698601893198949497e-01 -4.907619846088386861e-01 -5.122150489391442685e-01
6.785714285714286587e-02 3.241379310344827402e-01 9.400000000000000355e+00 1.990666666666666984e+01 -2.863974726441647078e-01 7.458902927326729326e-01 -5.267718546587257800e-01
6.785714285714286587e-02 2.413793103448275967e-01 7.000000000000000000e+00 1.173333333333333250e+01 -7.530991735537186926e-01 4.777152611900254420e-01 -5.609847088015673666e-01
6.785714285714286587e-02 2.919540229885057570e-01 8.466666666666666785e+00 2.571555555555555372e+01 3.048633309074467057e+00 1.768056893762265380e+00 -5.904406654727276660e-01
8.571428571428571508e-02 3.241379310344827402e-01 9.400000000000000355e+00 1.677333333333333343e+01 -7.673206265275842597e-01 -1.833013436352427805e-01 -5.318835415686808954e-01
8.571428571428571508e-02 2.367816091954023094e-01 6.866666666666666252e+00 1.278222222222222193e+01 1.414026396575370548e+00 1.351922814316314447e+00 -5.402562313270755645e-01
8.571428571428571508e-02 3.218390804597701105e-01 9.333333333333333925e+00 1.608888888888888857e+01 -8.423277677726566104e-01 8.998978527738117628e-02 -5.111488076731494079e-01
8.571428571428571508e-02 7.402298850574712263e-01 2.146666666666666501e+01 1.364888888888888729e+01 -1.025400695426941233e+00 1.161446116989066496e-01 -1.882963105298420814e-01
8.571428571428571508e-02 3.563218390804597790e-01 1.033333333333333393e+01 1.675555555555555642e+01 4.755750058045853379e-01 7.427232304090024551e-01 -4.410299220040678203e-01
8.571428571428571508e-02 3.655172413793103536e-01 1.059999999999999964e+01 2.197333333333333627e+01 1.826375306343663851e-01 6.507860896556794117e-01 -5.047732455434406074e-01
8.571428571428571508e-02 7.908045977011494143e-01 2.293333333333333357e+01 1.212888888888888950e+01 -1.114523230194103043e+00 3.218237608529508215e-02 -1.652775683303918941e-01
8.571428571428571508e-02 6.068965517241379226e-01 1.760000000000000142e+01 1.824000000000000199e+01 -4.242459218220999695e-01 1.739667066687917152e-01 -2.698292653984937783e-01
8.571428571428571508e-02 2.643678160919540332e-01 7.666666666666666963e+00 1.602222222222222214e+01 -4.643112028485636422e-01 3.075765855961070105e-01 -6.592447189478931602e-01
8.571428571428571508e-02 2.758620689655172376e-01 8.000000000000000000e+00 1.140000000000000036e+01 -5.084641428131733143e-01 8.781312310639174390e-01 -4.477784792617390819e-01
8.571428571428571508e-02 3.034482758620689613e-01 8.800000000000000711e+00 2.109333333333333016e+01 1.378320581893968111e+00 1.377673526781737934e+00 -5.381187401177139895e-01
8.571428571428571508e-02 2.873563218390804419e-01 8.333333333333333925e+00 1.302222222222222214e+01 -7.076028841337693720e-01 1.420245327383499456e-01 -5.111117317393037984e-01
8.571428571428571508e-02 6.735632183908045745e-01 1.953333333333333499e+01 1.584888888888888836e+01 -4.444815794713510293e-01 -6.619480129176964767e-02 -2.233862516113140906e-01
8.571428571428571508e-02 5.310344827586206407e-01 1.540000000000000036e+01 2.877333333333332988e+01 8.173385063745395307e-01 7.179361980406624433e-01 -3.801983096088949465e-01
8.571428571428571508e-02 4.965517241379310276e-01 1.440000000000000036e+01 2.183999999999999986e+01 -4.791624736679680474e-01 -5.753168525696174262e-02 -3.700765089761781645e-01
8.571428571428571508e-02 3.241379310344827402e-01 9.400000000000000355e+00 2.424000000000000199e+01 1.687699463015607471e+00 8.332918422676877102e-01 -6.470380803850269702e-01
8.571428571428571508e-02 3.241379310344827402e-01 9.400000000000000355e+00 1.477333333333333343e+01 1.676408202895906641e+00 1.387882055287028349e+00 -4.247744207537766936e-01
8.571428571428571508e-02 2.942528735632183867e-01 8.533333333333333215e+00 1.591555555555555479e+01 2.731600060232879379e-01 3.325785102355209299e-01 -5.851543104652117133e-01
8.571428571428571508e-02 6.574712643678161106e-01 1.906666666666666643e+01 1.459555555555555628e+01 -8.666651954406332514e-01 5.478243162385402210e-01 -2.196722023790155243e-01
8.571428571428571508e-02 3.103448275862069061e-01 9.000000000000000000e+00 3.320000000000000284e+01 8.554216867469874863e-01 1.126000474182486721e+00 -7.360717458052795648e-01
8.571428571428571508e-02 3.563218390804597790e-01 1.033333333333333393e+01 1.555555555555555536e+01 1.018163265306117893e-01 4.391180034925159514e-01 -4.318486206687863205e-01
8.571428571428571508e-02 5.908045977011494587e-01 1.713333333333333286e+01 2.471555555555555728e+01 -9.004972429662347899e-01 -3.723792347005272507e-01 -3.181025411015393489e-01
8.571428571428571508e-02 3.839080459770115028e-01 1.113333333333333286e+01 1.804888888888888943e+01 4.559393164606655446e-01 6.926472318960693597e-01 -4.279548846337518087e-01
8.571428571428571508e-02 5.586206896551724199e-01 1.619999999999999929e+01 2.636000000000000298e+01 -2.698391133851125723e-01 4.047363455000156374e-01 -3.531389103289740428e-01
8.571428571428571508e-02 3.172413793103448509e-01 9.199999999999999289e+00 2.422666666666666657e+01 -1.966639900965891918e-01 7.032239390099207510e-01 -6.204694692304231207e-01
8.571428571428571508e-02 3.448275862068965747e-01 1.000000000000000000e+01 1.419999999999999929e+01 3.223963499305694036e+00 1.644561638528740488e+00 -3.827953153408814591e-01
8.571428571428571508e-02 5.103448275862069172e-01 1.480000000000000071e+01 2.235999999999999943e+01 -3.846185848099565874e-01 5.412158579666686009e-01 -3.543561652340107004e-01
8.571428571428571508e-02 3.172413793103448509e-01 9.199999999999999289e+00 1.742666666666666586e+01 2.080115954992511007e+00 1.184031383424887673e+00 -5.028605961728417340e-01
8.571428571428571508e-02 3.471264367816092045e-01 1.006666666666666643e+01 1.339555555555555522e+01 -6.442040660505341521e-01 -9.816380235220852069e-02 -4.223968256850992864e-01
8.571428571428571508e-02 8.413793103448276023e-01 2.439999999999999858e+01 1.363999999999999879e+01 3.473172745332426814e+00 -1.648253260289097133e+00 -1.419097017360865520e-01
8.571428571428571508e-02 6.942528735632184089e-01 2.013333333333333286e+01 1.518222222222222051e+01 -7.001754040772447674e-01 3.762569819042521635e-01 -2.132734930844056020e-01
8.571428571428571508e-02 5.908045977011494587e-01 1.713333333333333286e+01 2.231555555555555515e+01 -1.368221206443789306e-01 2.087395299607069932e-01 -3.061825256510298243e-01
8.571428571428571508e-02 2.758620689655172376e-01 8.000000000000000000e+00 1.713333333333333286e+01 -1.175672606701085421e+00 2.763715122666483559e-01 -6.081099176704942710e-01
8.571428571428571508e-02 4.965517241379310276e-01 1.440000000000000036e+01 1.503999999999999915e+01 3.603440470801269058e-01 1.009476113359667332e-01 -2.914561513526879311e-01
8.571428571428571508e-02 7.126436781609195581e-01 2.066666666666666785e+01 1.155555555555555536e+01 -9.538091715976331209e-01 7.788073443468170043e-02 -1.800533763298854395e-01
8.571428571428571508e-02 3.310344827586206851e-01 9.599999999999999645e+00 2.623999999999999844e+01 4.613567073170730559e+00 1.630420744350790319e+00 -5.875290199390084123e-01
8.571428571428571508e-02 4.988505747126436574e-01 1.446666666666666679e+01 2.931555555555555515e+01 1.439540512084258594e-02 -1.302671431928321966e-01 -4.677824454984790825e-01
8.571428571428571508e-02 2.712643678160919780e-01 7.866666666666666252e+00 1.578222222222222193e+01 9.173402393937761801e+00 2.644143063725889586e+00 -4.560692236476859285e-01
8.571428571428571508e-02 2.942528735632183867e-01 8.533333333333333215e+00 1.711555555555555586e+01 -6.551162725306287626e-01 1.694247185010462620e-01 -6.016789568592413318e-01
8.571428571428571508e-02 7.356321839080459668e-01 2.133333333333333215e+01 1.328888888888888964e+01 2.102828827418021795e-01 -6.315144289532910182e-01 -1.787896322711312047e-01
8.571428571428571508e-02 3.218390804597701105e-01 9.333333333333333925e+00 2.435555555555555429e+01 2.185545314081728918e+00 1.084384058115673621e+00 -6.064629726265313714e-01
8.571428571428571508e-02 4.000000000000000222e-01 1.159999999999999964e+01 2.504000000000000270e+01 -7.705396605048542291e-01 -3.773978828756864856e-01 -5.550203129102303512e-01
8.571428571428571508e-02 7.172413793103448176e-01 2.080000000000000071e+01 1.156000000000000050e+01 -5.157505298068749688e-01 -1.424791369835755892e-03 -1.786305330248779688e-01
8.571428571428571508e-02 6.114942528735631821e-01 1.773333333333333428e+01 1.632888888888889056e+01 2.664939878248154592e+00 -1.133384271091708362e+00 -2.491090775095740617e-01
8.571428571428571508e-02 3.310344827586206851e-01 9.599999999999999645e+00 1.830666666666666842e+01 1.183513701184375044e+00 7.817439594254858015e-01 -5.041940478330853015e-01
8.571428571428571508e-02 3.701149425287356132e-01 1.073333333333333250e+01 2.632888888888889056e+01 1.223292130205653194e-01 6.500128210926325867e-01 -5.508692201079619100e-01
8.571428571428571508e-02 3.931034482758620774e-01 1.140000000000000036e+01 2.744000000000000128e+01 -5.920704808370662597e-01 3.242532268600131218e-01 -5.351748415365105149e-01
8.571428571428571508e-02 8.551724137931034919e-01 2.480000000000000071e+01 4.626666666666666927e+00 -1.152770972269514749e+00 -1.020919245516132001e-01 -9.232573555205476901e-02
8.571428571428571508e-02 2.804597701149425526e-01 8.133333333333332860e+00 1.684888888888889014e+01 -4.304845063009676842e-01 3.584629568904780239e-01 -6.124685743763272905e-01
8.571428571428571508e-02 4.666666666666666741e-01 1.353333333333333321e+01 2.504888888888888943e+01 -4.365647734502120514e-02 -4.937237765237350584e-01 -4.516770102862975311e-01
1.035714285714285643e-01 4.505747126436781547e-01 1.306666666666666643e+01 2.872888888888888914e+01 -3.526331670914610861e-01 1.501484027430112222e-01 -4.896864051590525402e-01
1.035714285714285643e-01 5.195402298850574363e-01 1.506666666666666643e+01 3.999555555555555486e+01 -2.857913575141219908e-01 7.585483558057175557e-01 -4.599920763801872425e-01
1.035714285714285643e-01 4.344827586206896353e-01 1.259999999999999964e+01 2.577333333333333343e+01 -2.134715236683417672e-01 -2.568542656532792900e-01 -5.134363895155339419e-01
1.035714285714285643e-01 3.632183908045977239e-01 1.053333333333333321e+01 2.371555555555555728e+01 3.617712086610365141e-01 7.155223859747904536e-01 -5.298857542623672812e-01
1.035714285714285643e-01 3.655172413793103536e-01 1.059999999999999964e+01 2.610666666666666913e+01 7.025252467288018998e-01 9.685197592776807474e-01 -5.313832656852370828e-01
1.035714285714285643e-01 6.022988505747126631e-01 1.746666666666666501e+01 1.958222222222222442e+01 -5.430461577071996615e-01 9.405041136302795535e-02 -2.777666566474611964e-01
1.035714285714285643e-01 4.574712643678160995e-01 1.326666666666666750e+01 2.759555555555555628e+01 -8.315746335419760271e-03 4.454311074216171229e-01 -4.525256403368383973e-01
1.035714285714285643e-01 5.678160919540229390e-01 1.646666666666666501e+01 2.618222222222222229e+01 -8.313489779428415716e-01 -3.858312478964721071e-01 -3.470761121297737395e-01
1.035714285714285643e-01 3.034482758620689613e-01 8.800000000000000711e+00 2.216000000000000014e+01 3.677032152119794617e-01 8.925112637995252785e-01 -6.059568137283055655e-01
1.035714285714285643e-01 3.701149425287356132e-01 1.073333333333333250e+01 1.992888888888888843e+01 1.546390039000796968e+00 1.055406396427235993e+00 -4.465372779768155831e-01
1.035714285714285643e-01 3.816091954022988730e-01 1.106666666666666643e+01 1.386222222222222200e+01 6.772955340685715697e-02 6.102074655888484189e-01 -3.734804772098623826e-01
1.035714285714285643e-01 3.678160919540229834e-01 1.066666666666666607e+01 1.775555555555555287e+01 -4.646421293199725078e-01 -1.524704050483157575e-02 -4.688624395950669599e-01
1.035714285714285643e-01 3.701149425287356132e-01 1.073333333333333250e+01 2.939555555555555344e+01 2.239038357667239687e+00 1.341914370059595241e+00 -5.325928677095829178e-01
