4.163265306122448939e-02 7.013454289475773069e+90 -3.480375017567392162e+91
4.244897959183673714e-02 1.583422179970929456e+92 -7.463569170663386387e+92
4.326530612244897794e-02 3.504441919065837443e+93 -1.568200766227664794e+94
4.408163265306122569e-02 7.605936905827003157e+94 -3.229477213093812993e+95
4.489795918367346650e-02 1.619373112131240020e+96 -6.520371531362480596e+96
4.571428571428571425e-02 3.383333109275516773e+97 -1.291069143600712922e+98
4.653061224489796199e-02 6.938800710072449878e+98 -2.507752822102290842e+99
4.734693877551020280e-02 1.397330901614370794e+100 -4.779612559402404989e+100
4.816326530612245055e-02 2.763873156245335177e+101 -8.940911232587075965e+101
4.897959183673469136e-02 5.371126833635328010e+102 -1.641928010358281323e+103
4.979591836734693910e-02 1.025797173964401371e+104 -2.960775636187473205e+104
5.061224489795918685e-02 1.925851468539926828e+105 -5.243549633591964223e+105
5.142857142857142766e-02 3.555182949066848055e+106 -9.122138999779712892e+106
5.224489795918367541e-02 6.454879041902053481e+107 -1.559177615977593839e+108
5.306122448979591621e-02 1.152940702715060018e+109 -2.618733233325239618e+109
5.387755102040816396e-02 2.026380629014262544e+110 -4.322603829984111469e+110
5.469387755102040477e-02 3.505336043323308879e+111 -7.013130746959684567e+111
5.551020408163265252e-02 5.969381085544245291e+112 -1.118500078271927833e+113
5.632653061224490026e-02 1.000952741445347904e+114 -1.753692926677345601e+114
5.714285714285714107e-02 1.653001955873323936e+115 -2.703273407857299405e+115
5.795918367346938882e-02 2.689038393003815154e+116 -4.096934215850976056e+116
5.877551020408162963e-02 4.309930979897055180e+117 -6.104651982300857027e+117
5.959183673469387738e-02 6.807329342225337230e+118 -8.942944069099355275e+118
6.040816326530612512e-02 1.059735594897757678e+120 -1.287906509520780866e+120
6.122448979591836593e-02 1.626340892969660041e+121 -1.823127905789290649e+121
6.204081632653061368e-02 2.460910561730551528e+122 -2.536280421734988255e+122
6.285714285714286143e-02 3.672189916141422322e+123 -3.466654345950990527e+123
6.367346938775510223e-02 5.404710286830025086e+124 -4.653738231163040909e+124
6.448979591836734304e-02 7.847092024047376584e+125 -6.132878194641564451e+125
6.530612244897959773e-02 1.124095932444540960e+127 -7.929074837919541677e+126
6.612244897959183854e-02 1.588999805739498646e+128 -1.004871483391380789e+128
6.693877551020407934e-02 2.216848509471023447e+129 -1.246918638819747337e+129
6.775510204081632015e-02 3.052840778705434899e+130 -1.512654715546641372e+130
6.857142857142857484e-02 4.150409725333401482e+131 -1.790169530877000306e+131
6.938775510204081565e-02 5.571314701888684316e+132 -2.060582413148767665e+132
7.020408163265305646e-02 7.385231116456915815e+133 -2.296629060882137505e+133
7.102040816326531114e-02 9.668710622586187348e+134 -2.461436036368500161e+134
7.183673469387755195e-02 1.250340078238529660e+136 -2.507655708081562189e+135
7.265306122448979276e-02 1.597344571861669302e+137 -2.377149182076439093e+136
7.346938775510204744e-02 2.016203815149982627e+138 -2.001402578568134721e+137
7.428571428571428825e-02 2.514715747466586412e+139 -1.302838825176941063e+138
7.510204081632652906e-02 3.099660497422944098e+140 -1.971406620009883131e+138
7.591836734693876987e-02 3.776253057610208625e+141 1.403368995826877562e+140
7.673469387755102455e-02 4.547572831082239396e+142 3.585332575250815823e+141
7.755102040816326536e-02 5.414005128370377818e+143 6.429095298520342039e+142
7.836734693877550617e-02 6.372735203188964337e+144 1.000282763610249358e+144
