2.181818181818181712e-01 4.387297414499990234e+11 1.223695022550020752e+11
2.363636363636363591e-01 1.451182990950007080e+12 6.481146914550092773e+11
2.545454545454545192e-01 4.353548972850041504e+12 2.517964288290036133e+12
2.727272727272727071e-01 1.189970052578991016e+13 8.106158844365876953e+12
2.909090909090908950e-01 2.974925131447501172e+13 2.263636066180493750e+13
3.090909090909090828e-01 6.824828242732513281e+13 5.611452778453520312e+13
3.272727272727272707e-01 1.440797073465751562e+14 1.252049779022352344e+14
3.454545454545454586e-01 2.805762722012252188e+14 2.537542882540051875e+14
3.636363636363636465e-01 5.050372899622051875e+14 4.701687108308193125e+14
3.818181818181818343e-01 8.417288166036737500e+14 8.002186033520236250e+14
4.000000000000000222e-01 1.300853625660214750e+15 1.255569756658414250e+15
4.181818181818181546e-01 1.866442158555973000e+15 1.821158289554172250e+15
4.363636363636363424e-01 2.488589544741294500e+15 2.447079331489644500e+15
4.545454545454545303e-01 3.085851035479240500e+15 3.050982456347854500e+15
4.727272727272727182e-01 3.560597348629896000e+15 3.533775364682676000e+15
4.909090909090909061e-01 3.824345300380179000e+15 3.805470570935839000e+15
5.090909090909090384e-01 3.824345300380179000e+15 3.812211545737389000e+15
5.272727272727272263e-01 3.560597348629896000e+15 3.553484457977226000e+15
5.454545454545454142e-01 3.085851035479218500e+15 3.082057493797794500e+15
5.636363636363636020e-01 2.488589544741312500e+15 2.486753960056752500e+15
5.818181818181817899e-01 1.866442158555973000e+15 1.865639090256478000e+15
5.999999999999999778e-01 1.300853625660224000e+15 1.300537265421029000e+15
6.181818181818181657e-01 8.417288166036797500e+14 8.416171600486697500e+14
6.363636363636363535e-01 5.050372899622051875e+14 5.050021979020591875e+14
6.545454545454545414e-01 2.805762722012272188e+14 2.805665244067422188e+14
6.727272727272727293e-01 1.440797073465731250e+14 1.440773362614281250e+14
6.909090909090909172e-01 6.824828242732416406e+13 6.824778325150416406e+13
7.090909090909091050e-01 2.974925131447458984e+13 2.974916171881458984e+13
7.272727272727272929e-01 1.189970052578982422e+13 1.189968708644082422e+13
7.454545454545454808e-01 4.353548972850087891e+12 4.353547333905087891e+12
7.636363636363636687e-01 1.451182990949991455e+12 1.451182834859991455e+12
7.818181818181818565e-01 4.387297414500036621e+11 4.387297305600036621e+11
8.000000000000000444e-01 1.196535658499979401e+11 1.196535653549979401e+11
8.181818181818182323e-01 2.924864943000023270e+10 2.924864941900023270e+10
8.363636363636363091e-01 6.358402050000113487e+09 6.358402050000113487e+09
8.545454545454544970e-01 1.217566350000010729e+09 1.217566350000010729e+09
8.727272727272726849e-01 2.029277250000019073e+08 2.029277250000019073e+08
8.909090909090908728e-01 2.898967500000083447e+07 2.898967500000083447e+07
9.090909090909090606e-01 3.478761000000072643e+06 3.478761000000072643e+06
9.272727272727272485e-01 3.410550000000030850e+05 3.410550000000030850e+05
9.454545454545454364e-01 2.623499999999968713e+04 2.623499999999968713e+04
9.636363636363636243e-01 1.485000000000007049e+03 1.485000000000007049e+03
9.818181818181818121e-01 5.500000000000064659e+01 5.500000000000064659e+01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
