3.809523809523809312e-01 2.034900000000001746e+05 1.584450000000002910e+05
4.285714285714285476e-01 2.939300000000004657e+05 2.588950000000004366e+05
4.761904761904761640e-01 3.527159999999994179e+05 3.316949999999994179e+05
5.238095238095238360e-01 3.527160000000000582e+05 3.431610000000000582e+05
5.714285714285713969e-01 2.939299999999999418e+05 2.907449999999999418e+05
6.190476190476190688e-01 2.034900000000005530e+05 2.027550000000005530e+05
6.666666666666666297e-01 1.162799999999996944e+05 1.161749999999996944e+05
7.142857142857143016e-01 5.426400000000013097e+04 5.425700000000013097e+04
7.619047619047618625e-01 2.034900000000003274e+04 2.034900000000003274e+04
8.095238095238095344e-01 5.984999999999967258e+03 5.984999999999967258e+03
8.571428571428570953e-01 1.330000000000001364e+03 1.330000000000001364e+03
9.047619047619047672e-01 2.099999999999994031e+02 2.099999999999994031e+02
9.523809523809523281e-01 2.099999999999998934e+01 2.099999999999998934e+01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
