8.000000000000000167e-02 2.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 9.599999999999999645e-01 -7.071005917159767229e-01 -3.958333333333334814e-01 6.788635447090984876e-01 7.654655446197432545e-01
8.000000000000000167e-02 2.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.520000000000000018e+00 1.280000000000000027e+00 2.020775623268697530e+00 1.250000000000000000e-01 1.408764972977674779e+00 9.943689110435823819e-01
8.000000000000000167e-02 2.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 1.439999999999999947e+00 -2.500000000000004441e-01 -2.222222222222223209e-01 6.708203932499368083e-01 9.722222222222222099e-01
8.000000000000000167e-02 2.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.280000000000000027e+00 1.439999999999999947e+00 3.640625000000000000e+00 2.555555555555555358e+00 1.657281518405970822e+00 1.527777777777777901e+00
8.000000000000000167e-02 2.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 9.599999999999999645e-01 -1.150887573964497257e+00 -9.166666666666665186e-01 4.525756964727323250e-01 5.103103630798287993e-01
8.000000000000000167e-02 2.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 1.199999999999999956e+00 -7.071005917159767229e-01 5.000000000000000000e-01 6.788635447090984876e-01 1.095445115010332371e+00
8.000000000000000167e-02 2.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 1.760000000000000009e+00 -7.071005917159767229e-01 -2.623966942148756587e-01 6.788635447090984876e-01 1.027879583787830509e+00
8.000000000000000167e-02 2.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 8.000000000000000444e-01 1.666666666666665186e-01 -2.500000000000004441e-01 9.128709291752769017e-01 6.708203932499368083e-01
8.000000000000000167e-02 2.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.439999999999999947e+00 8.000000000000000444e-01 -2.222222222222223209e-01 -2.500000000000004441e-01 9.722222222222222099e-01 6.708203932499368083e-01
8.000000000000000167e-02 3.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 7.199999999999999734e-01 3.185121107266434493e+00 -6.851851851851851194e-01 1.664545091089056239e+00 3.928371006591930836e-01
8.000000000000000167e-02 3.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.120000000000000107e+00 8.800000000000000044e-01 1.887755102040813426e-01 -6.239669421487601397e-01 8.099238707340581378e-01 5.814564991516647519e-01
8.000000000000000167e-02 3.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.120000000000000107e+00 1.120000000000000107e+00 9.540816326530605629e-01 5.714285714285711748e-01 1.214885806101087207e+00 1.012404838417572783e+00
8.000000000000000167e-02 3.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.120000000000000107e+00 1.040000000000000036e+00 9.540816326530605629e-01 -7.071005917159767229e-01 1.214885806101087207e+00 6.788635447090984876e-01
8.000000000000000167e-02 3.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 1.199999999999999956e+00 3.185121107266434493e+00 5.000000000000000000e-01 1.664545091089056239e+00 1.095445115010332371e+00
8.000000000000000167e-02 3.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 9.599999999999999645e-01 2.407407407407409217e-01 -9.166666666666665186e-01 7.856742013183861673e-01 5.103103630798287993e-01
8.000000000000000167e-02 3.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 1.360000000000000098e+00 -1.885813148788932914e-01 2.925605536332179568e+00 9.079336860485760496e-01 1.513222810080960157e+00
8.000000000000000167e-02 3.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 1.120000000000000107e+00 1.511834319526626835e+00 -9.591836734693881539e-01 1.357727089418196975e+00 6.074429030505436033e-01
8.000000000000000167e-02 3.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 1.199999999999999956e+00 -2.500000000000004441e-01 5.000000000000000000e-01 6.708203932499368083e-01 1.095445115010332371e+00
8.000000000000000167e-02 3.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 9.599999999999999645e-01 1.040000000000000036e+00 -9.166666666666665186e-01 1.068047337278106745e+00 5.103103630798287993e-01 1.131439241181830813e+00
8.000000000000000167e-02 4.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 1.600000000000000089e+00 -2.500000000000004441e-01 9.999999999999991118e-01 6.708203932499368083e-01 1.423024947075770319e+00
8.000000000000000167e-02 4.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 6.400000000000000133e-01 -1.000000000000000444e+00 -2.656250000000000000e-01 3.354101966249684041e-01 4.687500000000000000e-01
8.000000000000000167e-02 4.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.800000000000000044e-01 8.800000000000000044e-01 -4.132231404958996990e-03 -4.132231404958996990e-03 8.721847487274971833e-01 8.721847487274971833e-01
8.000000000000000167e-02 4.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 1.040000000000000036e+00 -9.671280276816616173e-01 1.068047337278106745e+00 7.566114050404800784e-01 1.131439241181830813e+00
8.000000000000000167e-02 4.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 1.120000000000000107e+00 -1.150887573964497257e+00 5.714285714285711748e-01 4.525756964727323250e-01 1.012404838417572783e+00
8.000000000000000167e-02 4.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000222e-01 1.360000000000000098e+00 -5.000000000000004441e-01 3.185121107266434493e+00 0.000000000000000000e+00 1.664545091089056239e+00
8.000000000000000167e-02 4.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 7.199999999999999734e-01 -1.611111111111111160e+00 -6.851851851851851194e-01 0.000000000000000000e+00 3.928371006591930836e-01
8.000000000000000167e-02 4.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 8.800000000000000044e-01 7.093425605536252121e-02 -6.239669421487601397e-01 1.059255967056672132e+00 5.814564991516647519e-01
8.000000000000000167e-02 4.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 1.199999999999999956e+00 -6.851851851851851194e-01 -8.333333333333330373e-01 3.928371006591930836e-01 7.302967433402215436e-01
8.000000000000000167e-02 4.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.439999999999999947e+00 1.199999999999999956e+00 2.555555555555555358e+00 1.666666666666665186e-01 1.527777777777777901e+00 9.128709291752769017e-01
8.000000000000000167e-02 5.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.800000000000000044e-01 1.360000000000000098e+00 1.855371900826446208e+00 7.093425605536252121e-02 1.162912998303329504e+00 1.059255967056672132e+00
8.000000000000000167e-02 5.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.120000000000000107e+00 1.199999999999999956e+00 9.540816326530605629e-01 -8.333333333333330373e-01 1.214885806101087207e+00 7.302967433402215436e-01
8.000000000000000167e-02 5.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.520000000000000018e+00 1.199999999999999956e+00 -4.722991689750695166e-01 5.000000000000000000e-01 8.964868009857929199e-01 1.095445115010332371e+00
8.000000000000000167e-02 5.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.520000000000000018e+00 7.199999999999999734e-01 5.664819944598340484e-01 -6.851851851851851194e-01 1.280695429979704203e+00 3.928371006591930836e-01
8.000000000000000167e-02 5.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 9.599999999999999645e-01 -6.851851851851851194e-01 -9.166666666666665186e-01 3.928371006591930836e-01 5.103103630798287993e-01
8.000000000000000167e-02 5.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 1.600000000000000089e+00 -1.166666666666666519e+00 1.749999999999999112e+00 5.477225575051661854e-01 1.423024947075770319e+00
8.000000000000000167e-02 5.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 6.400000000000000133e-01 6.400000000000000133e-01 -2.656250000000000000e-01 -2.656250000000000000e-01 4.687500000000000000e-01 4.687500000000000000e-01
8.000000000000000167e-02 5.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.800000000000000044e-01 1.199999999999999956e+00 -1.243801652892561727e+00 5.000000000000000000e-01 2.907282495758323759e-01 1.095445115010332371e+00
8.000000000000000167e-02 5.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 9.599999999999999645e-01 8.800000000000000044e-01 -9.166666666666665186e-01 -1.243801652892561727e+00 5.103103630798287993e-01 2.907282495758323759e-01
8.000000000000000167e-02 5.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 7.199999999999999734e-01 -2.500000000000004441e-01 2.407407407407409217e-01 6.708203932499368083e-01 7.856742013183861673e-01
8.000000000000000167e-02 6.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 6.400000000000000133e-01 8.800000000000000044e-01 -1.437500000000000000e+00 -6.239669421487601397e-01 0.000000000000000000e+00 5.814564991516647519e-01
8.000000000000000167e-02 6.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.439999999999999947e+00 9.599999999999999645e-01 2.555555555555555358e+00 1.166666666666666963e+00 1.527777777777777901e+00 1.020620726159657599e+00
8.000000000000000167e-02 6.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 9.599999999999999645e-01 1.600000000000000089e+00 -3.958333333333334814e-01 2.499999999999999112e+00 7.654655446197432545e-01 1.660195771588398816e+00
8.000000000000000167e-02 6.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.120000000000000107e+00 8.000000000000000444e-01 -5.765306122448983217e-01 -2.500000000000004441e-01 8.099238707340581378e-01 6.708203932499368083e-01
8.000000000000000167e-02 6.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 7.199999999999999734e-01 -6.851851851851851194e-01 -6.851851851851851194e-01 3.928371006591930836e-01 3.928371006591930836e-01
8.000000000000000167e-02 6.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 9.599999999999999645e-01 5.000000000000000000e-01 -3.958333333333334814e-01 1.095445115010332371e+00 7.654655446197432545e-01
8.000000000000000167e-02 6.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.520000000000000018e+00 8.800000000000000044e-01 -4.722991689750695166e-01 -6.239669421487601397e-01 8.964868009857929199e-01 5.814564991516647519e-01
8.000000000000000167e-02 6.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.840000000000000080e+00 7.199999999999999734e-01 4.915879017013232044e+00 -1.611111111111111160e+00 2.115471544831132977e+00 0.000000000000000000e+00
8.000000000000000167e-02 6.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 9.599999999999999645e-01 8.800000000000000044e-01 -9.166666666666665186e-01 -4.132231404958996990e-03 5.103103630798287993e-01 8.721847487274971833e-01
8.000000000000000167e-02 6.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 1.120000000000000107e+00 1.666666666666665186e-01 5.714285714285711748e-01 9.128709291752769017e-01 1.012404838417572783e+00
8.000000000000000167e-02 7.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.120000000000000107e+00 1.280000000000000027e+00 -9.591836734693881539e-01 1.250000000000000000e-01 6.074429030505436033e-01 9.943689110435823819e-01
8.000000000000000167e-02 7.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 1.120000000000000107e+00 5.000000000000000000e-01 9.540816326530605629e-01 1.095445115010332371e+00 1.214885806101087207e+00
8.000000000000000167e-02 7.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 9.599999999999999645e-01 -2.500000000000004441e-01 -9.166666666666665186e-01 6.708203932499368083e-01 5.103103630798287993e-01
8.000000000000000167e-02 7.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 1.280000000000000027e+00 5.000000000000000000e-01 3.640625000000000000e+00 1.095445115010332371e+00 1.657281518405970822e+00
8.000000000000000167e-02 7.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 1.520000000000000018e+00 4.999999999999995559e-01 2.228531855955679042e+00 1.006230589874905101e+00 1.536834515975645132e+00
8.000000000000000167e-02 7.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 8.000000000000000444e-01 3.185121107266434493e+00 -1.000000000000000444e+00 1.664545091089056239e+00 3.354101966249684041e-01
8.000000000000000167e-02 7.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.800000000000000044e-01 7.199999999999999734e-01 -6.239669421487601397e-01 -6.851851851851851194e-01 5.814564991516647519e-01 3.928371006591930836e-01
8.000000000000000167e-02 7.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 1.120000000000000107e+00 1.833333333333333925e+00 -1.341836734693877764e+00 1.460593486680443087e+00 4.049619353670290689e-01
8.000000000000000167e-02 7.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 1.040000000000000036e+00 7.093425605536252121e-02 -7.071005917159767229e-01 1.059255967056672132e+00 6.788635447090984876e-01
8.000000000000000167e-02 7.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 1.199999999999999956e+00 1.068047337278106745e+00 4.500000000000000888e+00 1.131439241181830813e+00 1.825741858350553803e+00
8.000000000000000167e-02 8.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.439999999999999947e+00 8.000000000000000444e-01 9.268518518518519045e+00 -1.000000000000000444e+00 2.777777777777777679e+00 3.354101966249684041e-01
8.000000000000000167e-02 8.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 8.800000000000000044e-01 -1.000000000000000444e+00 2.475206611570248683e+00 3.354101966249684041e-01 1.453641247879162046e+00
8.000000000000000167e-02 8.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 9.599999999999999645e-01 6.242603550295853232e-01 -9.166666666666665186e-01 9.051513929454646501e-01 5.103103630798287993e-01
8.000000000000000167e-02 8.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.439999999999999947e+00 1.280000000000000027e+00 2.787037037037037202e+00 1.250000000000000000e-01 1.666666666666666519e+00 9.943689110435823819e-01
8.000000000000000167e-02 8.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 1.120000000000000107e+00 -6.851851851851851194e-01 9.540816326530605629e-01 3.928371006591930836e-01 1.214885806101087207e+00
8.000000000000000167e-02 8.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 9.599999999999999645e-01 -1.166666666666666519e+00 1.687500000000000000e+00 5.477225575051661854e-01 1.275775907699572054e+00
8.000000000000000167e-02 8.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 9.599999999999999645e-01 1.511834319526626835e+00 -9.166666666666665186e-01 1.357727089418196975e+00 5.103103630798287993e-01
8.000000000000000167e-02 8.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.280000000000000027e+00 1.040000000000000036e+00 1.250000000000000000e-01 1.068047337278106745e+00 9.943689110435823819e-01 1.131439241181830813e+00
8.000000000000000167e-02 8.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000444e-01 1.360000000000000098e+00 -2.500000000000004441e-01 1.108996539792386216e+00 6.708203932499368083e-01 1.361900529072864297e+00
8.000000000000000167e-02 8.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 8.800000000000000044e-01 7.199999999999999734e-01 -1.243801652892561727e+00 -6.851851851851851194e-01 2.907282495758323759e-01 3.928371006591930836e-01
8.000000000000000167e-02 9.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.120000000000000107e+00 1.280000000000000027e+00 5.714285714285711748e-01 1.250000000000000000e-01 1.012404838417572783e+00 9.943689110435823819e-01
8.000000000000000167e-02 9.100000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.280000000000000027e+00 5.600000000000000533e-01 1.250000000000000000e-01 -1.214285714285714413e+00 9.943689110435823819e-01 0.000000000000000000e+00
8.000000000000000167e-02 9.200000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 1.199999999999999956e+00 -6.851851851851851194e-01 -8.333333333333330373e-01 3.928371006591930836e-01 7.302967433402215436e-01
8.000000000000000167e-02 9.300000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 7.199999999999999734e-01 8.000000000000000444e-01 -6.851851851851851194e-01 -1.000000000000000444e+00 3.928371006591930836e-01 3.354101966249684041e-01
8.000000000000000167e-02 9.400000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 9.599999999999999645e-01 1.600000000000000089e+00 1.687500000000000000e+00 2.499999999999995559e-01 1.275775907699572054e+00 1.185854122563142043e+00
8.000000000000000167e-02 9.500000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 1.280000000000000027e+00 -7.071005917159767229e-01 1.296875000000000000e+00 6.788635447090984876e-01 1.325825214724776657e+00
8.000000000000000167e-02 9.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.679999999999999938e+00 1.199999999999999956e+00 -2.380952380952328085e-02 5.000000000000000000e-01 1.102166785443513541e+00 1.095445115010332371e+00
8.000000000000000167e-02 9.700000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.360000000000000098e+00 1.360000000000000098e+00 3.185121107266434493e+00 -1.885813148788932914e-01 1.664545091089056239e+00 9.079336860485760496e-01
8.000000000000000167e-02 9.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.199999999999999956e+00 1.280000000000000027e+00 1.833333333333333925e+00 -1.046875000000000000e+00 1.460593486680443087e+00 6.629126073623883286e-01
8.000000000000000167e-02 9.900000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.040000000000000036e+00 1.280000000000000027e+00 -1.150887573964497257e+00 3.933593749999999112e+00 4.525756964727323250e-01 1.823009670246567904e+00
9.600000000000000200e-02 0.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 2.319999999999999840e+00 1.040000000000000036e+00 -8.032104637336501263e-01 -6.804733727810674537e-02 6.655877803579042240e-01 4.978332661200057796e-01
9.600000000000000200e-02 1.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.919999999999999929e+00 1.600000000000000089e+00 2.552083333333334814e-01 -1.182500000000000329e+00 1.064489558818372705e+00 4.031904016714685235e-01
9.600000000000000200e-02 2.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.919999999999999929e+00 8.000000000000000444e-01 1.062500000000000000e+00 -8.800000000000003375e-01 1.154700538379251906e+00 -2.012461179749806817e-01
9.600000000000000200e-02 3.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.439999999999999947e+00 1.520000000000000018e+00 -4.444444444444437536e-01 1.231301939058171868e+00 5.833333333333335924e-01 1.127011978382139956e+00
9.600000000000000200e-02 4.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 2.720000000000000195e+00 1.040000000000000036e+00 1.429065743944635258e+00 -1.133136094674556338e+00 1.487314053531630265e+00 4.525756964727357251e-02
9.600000000000000200e-02 5.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.439999999999999947e+00 1.600000000000000089e+00 -1.509259259259259078e+00 -1.220000000000000417e+00 1.666666666666669350e-01 2.846049894151543302e-01
9.600000000000000200e-02 6.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.199999999999999956e+00 1.520000000000000018e+00 -4.466666666666663232e-01 1.272853185595567815e+00 6.207522318391885952e-01 1.255081521380110310e+00
9.600000000000000200e-02 7.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.919999999999999707e+00 2.399999999999999911e+00 2.755208333333333037e+00 4.429999999999998828e+00 1.605755436183647022e+00 1.962311562078424609e+00
9.600000000000000200e-02 8.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.439999999999999947e+00 1.520000000000000018e+00 -9.537037037037032761e-01 -5.969529085872573582e-01 4.444444444444446418e-01 6.147338063902582084e-01
9.600000000000000200e-02 9.000000000000000000e+00 2.399999999999999911e+00 2.399999999999999911e+00 1.839999999999999636e+00 2.240000000000000213e+00 8.891304347826089582e+00 1.372448979591835538e+00 2.711649889283543224e+00 1.231310721667954633e+00
9.600000000000000200e-02 1.000000000000000000e+01 2.399999999999999911e+00 2.399999999999999911e+00 1.040000000000000036e+00 2.319999999999999840e+00 -1.133136094674556338e+00 -3.929845422116526876e-01 4.525756964727357251e-02 8.693391416919564740e-01
9.600000000000000200e-02 1.100000000000000000e+01 2.399999999999999911e+00 2.399999999999999911e+00 1.759999999999999787e+00 1.520000000000000018e+00 3.345041322314049381e+00 -1.095567867036010945e+00 1.603492150709015629e+00 3.585947203943174455e-01
9.600000000000000200e-02 1.200000000000000000e+01 2.399999999999999911e+00 2.399999999999999911e+00 1.439999999999999947e+00 1.199999999999999956e+00 1.638888888888889284e+00 -4.466666666666663232e-01 1.277777777777777901e+00 6.207522318391885952e-01
9.600000000000000200e-02 1.300000000000000000e+01 2.399999999999999911e+00 2.399999999999999911e+00 1.600000000000000089e+00 1.600000000000000089e+00 -1.220000000000000417e+00 -1.220000000000000417e+00 2.846049894151543302e-01 2.846049894151543302e-01
9.600000000000000200e-02 1.400000000000000000e+01 2.399999999999999911e+00 2.399999999999999911e+00 1.280000000000000027e+00 1.040000000000000036e+00 -7.187500000000000000e-01 -1.044378698224852187e+00 3.314563036811943864e-01 2.715454178836397281e-01
